22176,22177,11,concept:latitudelongitude,Relation
3617,3648,79,concept:specializationof,Relation
39409,1935,238,concept:teamplaysagainstteam_inv,Relation
27650,11309,125,concept:animaleatvegetable,Relation
1420,23813,52,concept:agentactsinlocation_inv,Relation
564,1386,4,concept:proxyfor_inv,Relation
22190,22191,26,concept:agentcollaborateswithagent_inv,Relation
13128,66896,226,concept:athleteflyouttosportsteamposition_inv,Relation
2181,1843,28,concept:personleadsorganization_inv,Relation
40128,443,179,concept:teamplaysinleague,Relation
57597,48648,331,concept:drugpossiblytreatsphysiologicalcondition,Relation
1433,1431,44,concept:agentcreated_inv,Relation
620,5180,10,concept:atdate_inv,Relation
33007,1127,275,concept:statelocatedincountry,Relation
19567,19550,8,concept:subpartof_inv,Relation
53110,54127,366,concept:weaponssuchasweapons_inv,Relation
7659,24070,24,concept:atlocation_inv,Relation
30747,234,267,concept:televisionstationaffiliatedwith,Relation
21162,39959,237,concept:teamplaysagainstteam,Relation
7502,70488,218,concept:journalistwritesforpublication_inv,Relation
9421,8789,7,concept:subpartof,Relation
4974,16622,52,concept:agentactsinlocation_inv,Relation
47840,47889,338,concept:plantincludeplant_inv,Relation
1301,39494,130,concept:organizationheadquarteredinstateorprovince_inv,Relation
10377,583,9,concept:atdate,Relation
15670,40127,31,concept:organizationhiredperson,Relation
57707,57705,334,concept:drugworkedonbyagent_inv,Relation
1774,699,4,concept:proxyfor_inv,Relation
11172,645,9,concept:atdate,Relation
15662,15661,12,concept:latitudelongitude_inv,Relation
12918,1427,7,concept:subpartof,Relation
15974,651,356,concept:buildingfeaturemadefrombuildingmaterial_inv,Relation
19857,19856,12,concept:latitudelongitude_inv,Relation
4078,39440,180,concept:teamplaysinleague_inv,Relation
5076,6091,3,concept:proxyfor,Relation
3480,56644,90,concept:buildinglocatedincity_inv,Relation
1129,67501,174,concept:persondiedincountry_inv,Relation
4034,4033,57,concept:personbelongstoorganization,Relation
65888,58698,203,concept:athleteinjuredhisbodypart,Relation
636,634,10,concept:atdate_inv,Relation
2164,17985,93,concept:animaleatfood,Relation
12812,26332,144,concept:thinghascolor_inv,Relation
39482,67450,252,concept:coachesteam_inv,Relation
718,10364,8,concept:subpartof_inv,Relation
34884,5216,213,concept:citylocatedincountry,Relation
49741,25684,261,concept:musicgenressuchasmusicgenres,Relation
49017,48949,78,concept:animalpreyson_inv,Relation
27082,564,3,concept:proxyfor,Relation
41288,41289,11,concept:latitudelongitude,Relation
857,32813,10,concept:atdate_inv,Relation
18833,18832,12,concept:latitudelongitude_inv,Relation
24668,636,9,concept:atdate,Relation
637,10117,10,concept:atdate_inv,Relation
10424,1208,18,concept:locationlocatedwithinlocation_inv,Relation
58228,51976,355,concept:buildingfeaturemadefrombuildingmaterial,Relation
23016,23015,53,concept:parentofperson,Relation
22701,3202,177,concept:teamplaysincity,Relation
45658,45436,316,concept:academicfieldsuchasacademicfield_inv,Relation
52048,51986,247,concept:clothingtogowithclothing,Relation
18743,27662,30,concept:topmemberoforganization_inv,Relation
47921,47915,337,concept:plantincludeplant,Relation
5186,5792,285,concept:countrylocatedingeopoliticallocation,Relation
72905,72904,390,concept:automakerproducesmodel_inv,Relation
57568,57976,334,concept:drugworkedonbyagent_inv,Relation
69817,59275,383,concept:visualartistartform,Relation
39961,66046,158,concept:athleteplaysforteam_inv,Relation
41005,38,95,concept:subpartoforganization,Relation
892,6719,5,concept:agentcompeteswithagent,Relation
20640,2204,151,concept:coachwontrophy,Relation
53836,5222,367,concept:weaponmadeincountry,Relation
856,1951,10,concept:atdate_inv,Relation
73520,73491,253,concept:bankboughtbank,Relation
10624,624,9,concept:atdate,Relation
385,386,104,concept:acquired_inv,Relation
29264,908,9,concept:atdate,Relation
461,4455,51,concept:agentactsinlocation,Relation
2024,1848,22,concept:companyeconomicsector_inv,Relation
66773,35734,183,concept:athletehomestadium,Relation
2164,17951,6,concept:agentcompeteswithagent_inv,Relation
47090,20853,323,concept:sportsgamesport,Relation
5554,32563,15,concept:mutualproxyfor,Relation
4078,40757,180,concept:teamplaysinleague_inv,Relation
32778,5218,213,concept:citylocatedincountry,Relation
48947,48635,19,concept:animaldevelopdisease,Relation
746,4923,18,concept:locationlocatedwithinlocation_inv,Relation
7323,20436,93,concept:animaleatfood,Relation
59171,68026,373,concept:politicianusendorsedbypoliticianus,Relation
23454,564,3,concept:proxyfor,Relation
2146,148,96,concept:subpartoforganization_inv,Relation
564,1543,16,concept:mutualproxyfor_inv,Relation
26,60696,160,concept:athleteplaysinleague_inv,Relation
49380,849,81,concept:animalsuchasfish,Relation
23834,23833,12,concept:latitudelongitude_inv,Relation
5581,13798,38,concept:agentcontrols_inv,Relation
2203,65813,260,concept:athletewinsawardtrophytournament_inv,Relation
716,199,10,concept:atdate_inv,Relation
7352,1147,77,concept:animalpreyson,Relation
70343,56143,217,concept:journalistwritesforpublication,Relation
51647,4165,136,concept:professionistypeofprofession_inv,Relation
570,17829,10,concept:atdate_inv,Relation
8735,1304,238,concept:teamplaysagainstteam_inv,Relation
15947,15945,44,concept:agentcreated_inv,Relation
25773,2569,33,concept:objectfoundinscene,Relation
29505,1684,38,concept:agentcontrols_inv,Relation
27969,27968,2,concept:worksfor_inv,Relation
51467,15049,135,concept:professionistypeofprofession,Relation
10003,994,13,concept:agentparticipatedinevent,Relation
52959,51972,248,concept:clothingtogowithclothing_inv,Relation
1459,716,9,concept:atdate,Relation
22661,22662,31,concept:organizationhiredperson,Relation
3470,199,87,concept:synonymfor,Relation
63226,63227,43,concept:agentcreated,Relation
71497,10191,2,concept:worksfor_inv,Relation
65186,20853,155,concept:athleteplayssport,Relation
11496,1937,13,concept:agentparticipatedinevent,Relation
3889,8778,31,concept:organizationhiredperson,Relation
637,21350,10,concept:atdate_inv,Relation
1955,36311,35,concept:agentinvolvedwithitem,Relation
7555,6831,361,concept:agriculturalproducttoattractinsect,Relation
994,9600,86,concept:personchargedwithcrime_inv,Relation
31501,5143,212,concept:cityliesonriver_inv,Relation
65611,20853,155,concept:athleteplayssport,Relation
625,45121,10,concept:atdate_inv,Relation
12470,960,108,concept:competeswith_inv,Relation
2700,2699,37,concept:agentcontrols,Relation
51967,53060,248,concept:clothingtogowithclothing_inv,Relation
55594,1129,173,concept:persondiedincountry,Relation
7369,49065,113,concept:invertebratefeedonfood,Relation
15923,1360,9,concept:atdate,Relation
1758,32550,278,concept:statelocatedingeopoliticallocation_inv,Relation
2876,23511,135,concept:professionistypeofprofession,Relation
41856,42000,294,concept:conceptprerequisiteof_inv,Relation
21934,21935,11,concept:latitudelongitude,Relation
1927,15725,15,concept:mutualproxyfor,Relation
746,4833,24,concept:atlocation_inv,Relation
22228,22227,84,concept:organizationheadquarteredincity_inv,Relation
28532,28533,11,concept:latitudelongitude,Relation
12606,718,7,concept:subpartof,Relation
859,5248,10,concept:atdate_inv,Relation
51965,52031,247,concept:clothingtogowithclothing,Relation
49720,25684,262,concept:musicgenressuchasmusicgenres_inv,Relation
18787,18788,79,concept:specializationof,Relation
856,1208,3,concept:proxyfor,Relation
36995,5423,23,concept:atlocation,Relation
4457,4398,52,concept:agentactsinlocation_inv,Relation
32680,10590,278,concept:statelocatedingeopoliticallocation_inv,Relation
4165,51512,135,concept:professionistypeofprofession,Relation
18213,1312,17,concept:locationlocatedwithinlocation,Relation
6845,6844,12,concept:latitudelongitude_inv,Relation
42443,42409,297,concept:sportusesequipment,Relation
26495,26496,169,concept:hasofficeincity,Relation
872,72599,84,concept:organizationheadquarteredincity_inv,Relation
16812,624,9,concept:atdate,Relation
63975,50634,1,concept:worksfor,Relation
72043,71328,38,concept:agentcontrols_inv,Relation
54257,2907,117,concept:fooddecreasestheriskofdisease,Relation
745,60944,60,concept:persongraduatedfromuniversity_inv,Relation
746,71141,64,concept:personmovedtostateorprovince_inv,Relation
48871,48852,344,concept:mammalsuchasmammal_inv,Relation
48775,3646,75,concept:animalistypeofanimal,Relation
42000,41956,293,concept:conceptprerequisiteof,Relation
24065,24064,12,concept:latitudelongitude_inv,Relation
31940,816,71,concept:touristattractionsuchastouristattraction,Relation
10974,60242,158,concept:athleteplaysforteam_inv,Relation
54872,54915,345,concept:agriculturalproductincludingagriculturalproduct,Relation
36632,7043,3,concept:proxyfor,Relation
34740,24800,219,concept:airportincity,Relation
49025,574,13,concept:agentparticipatedinevent,Relation
66100,26,159,concept:athleteplaysinleague,Relation
564,17053,16,concept:mutualproxyfor_inv,Relation
18758,18759,11,concept:latitudelongitude,Relation
15410,15408,38,concept:agentcontrols_inv,Relation
17377,49385,76,concept:animalistypeofanimal_inv,Relation
7323,20567,125,concept:animaleatvegetable,Relation
26577,816,71,concept:touristattractionsuchastouristattraction,Relation
38,13690,51,concept:agentactsinlocation,Relation
857,23596,10,concept:atdate_inv,Relation
5924,5925,11,concept:latitudelongitude,Relation
47335,23564,255,concept:bacteriaisthecausativeagentofphysiologicalcondition,Relation
2415,2548,40,concept:bodypartcontainsbodypart_inv,Relation
68828,68829,97,concept:agentcontributedtocreativework,Relation
38479,38480,211,concept:cityliesonriver,Relation
71507,71506,224,concept:ceoof_inv,Relation
53110,53718,366,concept:weaponssuchasweapons_inv,Relation
39685,21485,237,concept:teamplaysagainstteam,Relation
18079,691,15,concept:mutualproxyfor,Relation
201,29979,268,concept:televisionstationaffiliatedwith_inv,Relation
10643,36097,4,concept:proxyfor_inv,Relation
65500,64973,385,concept:athletebeatathlete,Relation
17391,55979,107,concept:competeswith,Relation
11653,11654,53,concept:parentofperson,Relation
857,33260,10,concept:atdate_inv,Relation
1421,816,71,concept:touristattractionsuchastouristattraction,Relation
39690,38,95,concept:subpartoforganization,Relation
49996,49300,250,concept:chemicalistypeofchemical_inv,Relation
8724,7043,121,concept:citylocatedinstate,Relation
16556,16555,12,concept:latitudelongitude_inv,Relation
7502,70195,218,concept:journalistwritesforpublication_inv,Relation
11543,38,6,concept:agentcompeteswithagent_inv,Relation
32490,32491,11,concept:latitudelongitude,Relation
5203,10590,285,concept:countrylocatedingeopoliticallocation,Relation
67133,20853,155,concept:athleteplayssport,Relation
7879,2857,21,concept:companyeconomicsector,Relation
67248,25461,151,concept:coachwontrophy,Relation
37979,7806,211,concept:cityliesonriver,Relation
1367,11990,10,concept:atdate_inv,Relation
41854,41928,294,concept:conceptprerequisiteof_inv,Relation
29382,4078,179,concept:teamplaysinleague,Relation
41588,3225,291,concept:radiostationincity,Relation
52029,20119,247,concept:clothingtogowithclothing,Relation
28455,28454,309,concept:bookwriter,Relation
60391,59174,373,concept:politicianusendorsedbypoliticianus,Relation
5715,70370,2,concept:worksfor_inv,Relation
28233,1844,36,concept:agentinvolvedwithitem_inv,Relation
5452,716,9,concept:atdate,Relation
2899,38720,4,concept:proxyfor_inv,Relation
32687,36930,214,concept:citylocatedincountry_inv,Relation
47840,48146,337,concept:plantincludeplant,Relation
1129,71240,174,concept:persondiedincountry_inv,Relation
25766,50579,399,concept:agentbelongstoorganization_inv,Relation
39412,60,179,concept:teamplaysinleague,Relation
63888,7437,217,concept:journalistwritesforpublication,Relation
65437,12116,183,concept:athletehomestadium,Relation
1424,30999,8,concept:subpartof_inv,Relation
43001,43753,43,concept:agentcreated,Relation
18909,1955,15,concept:mutualproxyfor,Relation
43904,43905,309,concept:bookwriter,Relation
7822,4935,15,concept:mutualproxyfor,Relation
2079,25596,7,concept:subpartof,Relation
31447,31402,241,concept:riveremptiesintoriver,Relation
4165,51807,135,concept:professionistypeofprofession,Relation
69125,22668,1,concept:worksfor,Relation
413,401,25,concept:agentcollaborateswithagent,Relation
872,14088,124,concept:headquarteredin_inv,Relation
20853,67087,156,concept:athleteplayssport_inv,Relation
42068,42427,298,concept:sportusesequipment_inv,Relation
128,13460,43,concept:agentcreated,Relation
6200,26976,169,concept:hasofficeincity,Relation
54388,54384,346,concept:agriculturalproductincludingagriculturalproduct_inv,Relation
7502,70251,218,concept:journalistwritesforpublication_inv,Relation
62413,29260,189,concept:musicianinmusicartist,Relation
4078,40928,180,concept:teamplaysinleague_inv,Relation
21662,564,3,concept:proxyfor,Relation
44370,44371,309,concept:bookwriter,Relation
160,70716,218,concept:journalistwritesforpublication_inv,Relation
51490,26833,136,concept:professionistypeofprofession_inv,Relation
620,24343,10,concept:atdate_inv,Relation
26561,857,9,concept:atdate,Relation
13825,52144,156,concept:athleteplayssport_inv,Relation
46697,42227,303,concept:hobbiessuchashobbies,Relation
33965,17869,257,concept:hotelincity,Relation
48250,48252,341,concept:plantrepresentemotion,Relation
10261,10262,15,concept:mutualproxyfor,Relation
7721,3549,7,concept:subpartof,Relation
74501,620,9,concept:atdate,Relation
59405,59171,373,concept:politicianusendorsedbypoliticianus,Relation
63472,63473,43,concept:agentcreated,Relation
46914,40535,325,concept:sportsgameteam,Relation
20097,699,49,concept:personborninlocation,Relation
1684,29357,26,concept:agentcollaborateswithagent_inv,Relation
10278,36939,214,concept:citylocatedincountry_inv,Relation
201,196,96,concept:subpartoforganization_inv,Relation
3391,47993,337,concept:plantincludeplant,Relation
57946,9335,327,concept:drughassideeffect,Relation
17128,2920,15,concept:mutualproxyfor,Relation
55346,54722,369,concept:bakedgoodservedwithbeverage,Relation
118,21890,58,concept:personbelongstoorganization_inv,Relation
592,1234,20,concept:animaldevelopdisease_inv,Relation
583,15646,10,concept:atdate_inv,Relation
36866,36864,18,concept:locationlocatedwithinlocation_inv,Relation
7376,6831,195,concept:animalsuchasinsect,Relation
10726,843,202,concept:personleadsgeopoliticalorganization_inv,Relation
6952,1208,18,concept:locationlocatedwithinlocation_inv,Relation
38550,5124,212,concept:cityliesonriver_inv,Relation
1684,29439,26,concept:agentcollaborateswithagent_inv,Relation
6690,68944,6,concept:agentcompeteswithagent_inv,Relation
15665,1215,16,concept:mutualproxyfor_inv,Relation
574,74325,14,concept:agentparticipatedinevent_inv,Relation
60784,59180,375,concept:politicianusholdsoffice,Relation
31556,38741,212,concept:cityliesonriver_inv,Relation
38133,1162,121,concept:citylocatedinstate,Relation
15114,15115,97,concept:agentcontributedtocreativework,Relation
7375,5771,199,concept:arthropodcalledarthropod,Relation
718,6673,8,concept:subpartof_inv,Relation
1369,10616,10,concept:atdate_inv,Relation
17314,62180,128,concept:musicianplaysinstrument_inv,Relation
48379,18017,78,concept:animalpreyson_inv,Relation
56173,5981,104,concept:acquired_inv,Relation
51142,68393,374,concept:politicianusendorsedbypoliticianus_inv,Relation
75163,625,9,concept:atdate,Relation
11562,4499,23,concept:atlocation,Relation
45656,45436,316,concept:academicfieldsuchasacademicfield_inv,Relation
59926,59923,244,concept:actorstarredinmovie_inv,Relation
4163,37917,4,concept:proxyfor_inv,Relation
71993,13089,208,concept:producesproduct_inv,Relation
11562,5132,23,concept:atlocation,Relation
564,3254,4,concept:proxyfor_inv,Relation
53110,53140,366,concept:weaponssuchasweapons_inv,Relation
34042,21297,257,concept:hotelincity,Relation
34515,7648,89,concept:buildinglocatedincity,Relation
745,12744,62,concept:persongraduatedschool_inv,Relation
564,21278,4,concept:proxyfor_inv,Relation
52032,51972,248,concept:clothingtogowithclothing_inv,Relation
7508,28847,12,concept:latitudelongitude_inv,Relation
54898,54233,346,concept:agriculturalproductincludingagriculturalproduct_inv,Relation
48525,15647,19,concept:animaldevelopdisease,Relation
717,38318,10,concept:atdate_inv,Relation
13261,63589,2,concept:worksfor_inv,Relation
4422,16622,52,concept:agentactsinlocation_inv,Relation
48411,2893,200,concept:arthropodcalledarthropod_inv,Relation
53110,53501,366,concept:weaponssuchasweapons_inv,Relation
15776,15777,11,concept:latitudelongitude,Relation
17507,570,9,concept:atdate,Relation
67061,20853,155,concept:athleteplayssport,Relation
745,3316,88,concept:synonymfor_inv,Relation
57845,47556,333,concept:drugworkedonbyagent,Relation
14401,903,147,concept:organizationdissolvedatdate,Relation
872,14243,84,concept:organizationheadquarteredincity_inv,Relation
39977,39412,32,concept:organizationhiredperson_inv,Relation
50227,50226,332,concept:drugpossiblytreatsphysiologicalcondition_inv,Relation
73775,25684,335,concept:musicartistgenre,Relation
564,12087,15,concept:mutualproxyfor,Relation
6831,49531,199,concept:arthropodcalledarthropod,Relation
45448,45342,316,concept:academicfieldsuchasacademicfield_inv,Relation
42237,15671,298,concept:sportusesequipment_inv,Relation
52506,51967,247,concept:clothingtogowithclothing,Relation
9895,9896,32,concept:organizationhiredperson_inv,Relation
54405,54395,348,concept:agriculturalproductgrowninlandscapefeatures_inv,Relation
39959,7328,237,concept:teamplaysagainstteam,Relation
746,33154,8,concept:subpartof_inv,Relation
39950,38,95,concept:subpartoforganization,Relation
1069,45154,10,concept:atdate_inv,Relation
19211,1068,9,concept:atdate,Relation
74375,74374,12,concept:latitudelongitude_inv,Relation
19142,6928,17,concept:locationlocatedwithinlocation,Relation
10523,1035,13,concept:agentparticipatedinevent,Relation
42180,42157,302,concept:sporthassportsteamposition_inv,Relation
44792,42926,309,concept:bookwriter,Relation
61444,61445,243,concept:actorstarredinmovie,Relation
54466,55187,370,concept:bakedgoodservedwithbeverage_inv,Relation
11373,1676,285,concept:countrylocatedingeopoliticallocation,Relation
66030,85,159,concept:athleteplaysinleague,Relation
55731,55717,358,concept:furniturefoundinroom_inv,Relation
72867,72710,389,concept:automakerproducesmodel,Relation
620,29141,10,concept:atdate_inv,Relation
2672,5218,131,concept:personhascitizenship,Relation
17413,17417,43,concept:agentcreated,Relation
4057,30788,84,concept:organizationheadquarteredincity_inv,Relation
48376,7321,344,concept:mammalsuchasmammal_inv,Relation
3391,48317,337,concept:plantincludeplant,Relation
13871,13872,11,concept:latitudelongitude,Relation
8992,716,9,concept:atdate,Relation
21817,625,9,concept:atdate,Relation
38786,38787,213,concept:citylocatedincountry,Relation
18318,3800,76,concept:animalistypeofanimal_inv,Relation
7182,72471,22,concept:companyeconomicsector_inv,Relation
64199,64200,43,concept:agentcreated,Relation
54233,54980,231,concept:agriculturalproductcookedwithagriculturalproduct,Relation
73923,49754,335,concept:musicartistgenre,Relation
24224,743,57,concept:personbelongstoorganization,Relation
61830,59747,189,concept:musicianinmusicartist,Relation
49456,7555,362,concept:agriculturalproducttoattractinsect_inv,Relation
625,51100,10,concept:atdate_inv,Relation
59666,13128,225,concept:athleteflyouttosportsteamposition,Relation
6058,6057,12,concept:latitudelongitude_inv,Relation
48788,3634,75,concept:animalistypeofanimal,Relation
870,23023,24,concept:atlocation_inv,Relation
54722,55359,370,concept:bakedgoodservedwithbeverage_inv,Relation
23455,12030,373,concept:politicianusendorsedbypoliticianus,Relation
6103,26267,12,concept:latitudelongitude_inv,Relation
699,50615,24,concept:atlocation_inv,Relation
35484,4853,239,concept:stadiumlocatedincity,Relation
11994,1033,35,concept:agentinvolvedwithitem,Relation
63077,63078,97,concept:agentcontributedtocreativework,Relation
29769,29768,12,concept:latitudelongitude_inv,Relation
10910,570,9,concept:atdate,Relation
60139,8098,157,concept:athleteplaysforteam,Relation
73520,5206,395,concept:bankbankincountry,Relation
51381,51374,135,concept:professionistypeofprofession,Relation
8082,26,179,concept:teamplaysinleague,Relation
3889,1208,3,concept:proxyfor,Relation
3968,3961,108,concept:competeswith_inv,Relation
564,10821,23,concept:atlocation,Relation
46689,46661,304,concept:hobbiessuchashobbies_inv,Relation
12963,29,38,concept:agentcontrols_inv,Relation
28715,624,9,concept:atdate,Relation
46531,46537,321,concept:emotionassociatedwithdisease,Relation
62223,1531,127,concept:musicianplaysinstrument,Relation
48342,48385,76,concept:animalistypeofanimal_inv,Relation
28301,1844,208,concept:producesproduct_inv,Relation
7446,960,108,concept:competeswith_inv,Relation
51747,51916,135,concept:professionistypeofprofession,Relation
10027,59175,373,concept:politicianusendorsedbypoliticianus,Relation
3020,6690,10,concept:atdate_inv,Relation
39293,1897,194,concept:countryalsoknownas_inv,Relation
29210,3800,76,concept:animalistypeofanimal_inv,Relation
7002,5194,286,concept:countrylocatedingeopoliticallocation_inv,Relation
64603,64600,382,concept:directordirectedmovie_inv,Relation
26,60314,160,concept:athleteplaysinleague_inv,Relation
47896,3391,338,concept:plantincludeplant_inv,Relation
39607,743,230,concept:teamalsoknownas_inv,Relation
9470,13511,207,concept:producesproduct,Relation
13704,38,52,concept:agentactsinlocation_inv,Relation
170,70403,25,concept:agentcollaborateswithagent,Relation
72094,11033,164,concept:organizationacronymhasname_inv,Relation
52517,52555,109,concept:itemfoundinroom,Relation
51383,51473,135,concept:professionistypeofprofession,Relation
8341,54587,172,concept:beveragemadefrombeverage_inv,Relation
3888,3889,7,concept:subpartof,Relation
6690,857,9,concept:atdate,Relation
52045,52092,248,concept:clothingtogowithclothing_inv,Relation
7020,60,179,concept:teamplaysinleague,Relation
1301,6140,130,concept:organizationheadquarteredinstateorprovince_inv,Relation
58343,3551,357,concept:furniturefoundinroom,Relation
4159,64043,22,concept:companyeconomicsector_inv,Relation
6725,13967,108,concept:competeswith_inv,Relation
23509,4004,9,concept:atdate,Relation
17377,48430,78,concept:animalpreyson_inv,Relation
47528,50288,334,concept:drugworkedonbyagent_inv,Relation
934,50908,92,concept:organizationheadquarteredincountry_inv,Relation
49387,745,59,concept:persongraduatedfromuniversity,Relation
7434,69432,218,concept:journalistwritesforpublication_inv,Relation
620,35182,10,concept:atdate_inv,Relation
31598,32912,212,concept:cityliesonriver_inv,Relation
27723,22017,53,concept:parentofperson,Relation
1774,36298,122,concept:citylocatedinstate_inv,Relation
43965,43964,310,concept:bookwriter_inv,Relation
3020,18606,10,concept:atdate_inv,Relation
46903,645,9,concept:atdate,Relation
61032,61031,100,concept:personhasjobposition_inv,Relation
1069,10631,10,concept:atdate_inv,Relation
39246,39245,12,concept:latitudelongitude_inv,Relation
5268,4715,123,concept:headquarteredin,Relation
27644,27643,12,concept:latitudelongitude_inv,Relation
3220,35866,122,concept:citylocatedinstate_inv,Relation
23274,6171,7,concept:subpartof,Relation
50490,47520,331,concept:drugpossiblytreatsphysiologicalcondition,Relation
5175,17552,132,concept:personhascitizenship_inv,Relation
637,5209,10,concept:atdate_inv,Relation
9754,9753,12,concept:latitudelongitude_inv,Relation
18781,18782,243,concept:actorstarredinmovie,Relation
744,45446,312,concept:academicprogramatuniversity_inv,Relation
19156,19700,9,concept:atdate,Relation
39853,40441,237,concept:teamplaysagainstteam,Relation
63400,14040,1,concept:worksfor,Relation
48947,48565,19,concept:animaldevelopdisease,Relation
48143,47840,337,concept:plantincludeplant,Relation
48780,48383,75,concept:animalistypeofanimal,Relation
51374,51486,135,concept:professionistypeofprofession,Relation
48622,48525,20,concept:animaldevelopdisease_inv,Relation
30252,121,267,concept:televisionstationaffiliatedwith,Relation
62994,62995,43,concept:agentcreated,Relation
19235,1858,98,concept:agentcontributedtocreativework_inv,Relation
11306,52909,232,concept:agriculturalproductcookedwithagriculturalproduct_inv,Relation
448,1774,15,concept:mutualproxyfor,Relation
55008,48965,352,concept:agriculturalproductcontainchemical_inv,Relation
1901,1898,132,concept:personhascitizenship_inv,Relation
23542,23541,16,concept:mutualproxyfor_inv,Relation
60396,10027,102,concept:politicianholdsoffice_inv,Relation
6097,28484,2,concept:worksfor_inv,Relation
22439,576,24,concept:atlocation_inv,Relation
6996,6907,144,concept:thinghascolor_inv,Relation
75453,443,0,concept:agentbelongstoorganization,Relation
2282,9178,43,concept:agentcreated,Relation
53110,53298,366,concept:weaponssuchasweapons_inv,Relation
11562,4765,23,concept:atlocation,Relation
39499,3819,237,concept:teamplaysagainstteam,Relation
65539,20853,155,concept:athleteplayssport,Relation
37566,1776,213,concept:citylocatedincountry,Relation
10959,1070,111,concept:istallerthan,Relation
1958,1068,9,concept:atdate,Relation
3,545,37,concept:agentcontrols,Relation
29461,38,95,concept:subpartoforganization,Relation
54872,48734,345,concept:agriculturalproductincludingagriculturalproduct,Relation
23800,759,16,concept:mutualproxyfor_inv,Relation
5756,2213,32,concept:organizationhiredperson_inv,Relation
577,10882,4,concept:proxyfor_inv,Relation
51972,53039,248,concept:clothingtogowithclothing_inv,Relation
52517,26108,109,concept:itemfoundinroom,Relation
22861,22862,310,concept:bookwriter_inv,Relation
64440,64439,100,concept:personhasjobposition_inv,Relation
45436,4159,313,concept:academicfieldconcernssubject,Relation
624,10297,10,concept:atdate_inv,Relation
53110,54006,366,concept:weaponssuchasweapons_inv,Relation
47840,47958,338,concept:plantincludeplant_inv,Relation
49768,61975,336,concept:musicartistgenre_inv,Relation
4078,40175,180,concept:teamplaysinleague_inv,Relation
3508,10590,285,concept:countrylocatedingeopoliticallocation,Relation
5157,37283,214,concept:citylocatedincountry_inv,Relation
7051,625,9,concept:atdate,Relation
42256,40476,298,concept:sportusesequipment_inv,Relation
2035,2050,43,concept:agentcreated,Relation
4763,832,17,concept:locationlocatedwithinlocation,Relation
44210,44290,43,concept:agentcreated,Relation
5134,448,7,concept:subpartof,Relation
69623,69783,384,concept:visualartistartform_inv,Relation
60276,59180,101,concept:politicianholdsoffice,Relation
66231,2205,157,concept:athleteplaysforteam,Relation
51490,1708,137,concept:professionusestool,Relation
1684,26835,26,concept:agentcollaborateswithagent_inv,Relation
620,1472,10,concept:atdate_inv,Relation
37939,37938,212,concept:cityliesonriver_inv,Relation
22319,22308,144,concept:thinghascolor_inv,Relation
10289,564,3,concept:proxyfor,Relation
34756,34757,219,concept:airportincity,Relation
624,1836,10,concept:atdate_inv,Relation
699,5769,48,concept:personbornincity_inv,Relation
625,23915,10,concept:atdate_inv,Relation
66603,7385,203,concept:athleteinjuredhisbodypart,Relation
47840,48026,337,concept:plantincludeplant,Relation
25461,66151,152,concept:coachwontrophy_inv,Relation
760,667,41,concept:objectpartofobject,Relation
46178,21361,319,concept:languageofuniversity,Relation
28916,28915,12,concept:latitudelongitude_inv,Relation
39411,39496,237,concept:teamplaysagainstteam,Relation
48218,48843,94,concept:animaleatfood_inv,Relation
1531,62075,128,concept:musicianplaysinstrument_inv,Relation
55717,55737,357,concept:furniturefoundinroom,Relation
52045,51968,248,concept:clothingtogowithclothing_inv,Relation
513,3,38,concept:agentcontrols_inv,Relation
54635,2976,171,concept:beveragemadefrombeverage,Relation
51972,52917,248,concept:clothingtogowithclothing_inv,Relation
17989,54399,347,concept:agriculturalproductgrowninlandscapefeatures,Relation
46178,4453,317,concept:languageofcountry,Relation
73579,1119,21,concept:companyeconomicsector,Relation
448,56691,176,concept:transportationincity_inv,Relation
51142,68377,374,concept:politicianusendorsedbypoliticianus_inv,Relation
10071,36245,252,concept:coachesteam_inv,Relation
44114,68796,98,concept:agentcontributedtocreativework_inv,Relation
15135,35858,211,concept:cityliesonriver,Relation
2076,24114,4,concept:proxyfor_inv,Relation
49132,49326,350,concept:fishservedwithfood_inv,Relation
20625,20624,12,concept:latitudelongitude_inv,Relation
1719,14541,10,concept:atdate_inv,Relation
691,6945,4,concept:proxyfor_inv,Relation
39432,39425,237,concept:teamplaysagainstteam,Relation
55658,55890,110,concept:itemfoundinroom_inv,Relation
637,10037,10,concept:atdate_inv,Relation
13128,65852,226,concept:athleteflyouttosportsteamposition_inv,Relation
69837,59274,383,concept:visualartistartform,Relation
1129,70004,174,concept:persondiedincountry_inv,Relation
39834,64999,158,concept:athleteplaysforteam_inv,Relation
39442,64944,156,concept:athleteplayssport_inv,Relation
745,249,60,concept:persongraduatedfromuniversity_inv,Relation
4423,1720,3,concept:proxyfor,Relation
448,36839,17,concept:locationlocatedwithinlocation,Relation
705,54884,118,concept:fooddecreasestheriskofdisease_inv,Relation
38,39545,96,concept:subpartoforganization_inv,Relation
564,18933,4,concept:proxyfor_inv,Relation
16953,1215,16,concept:mutualproxyfor_inv,Relation
5981,13852,107,concept:competeswith,Relation
4406,620,9,concept:atdate,Relation
32970,4918,122,concept:citylocatedinstate_inv,Relation
19090,19091,35,concept:agentinvolvedwithitem,Relation
23036,592,19,concept:animaldevelopdisease,Relation
