816,52439,76,concept:touristattractionsuchastouristattraction_inv
52800,58355,362,concept:furniturefoundinroom_inv
58266,52878,361,concept:furniturefoundinroom
51489,5403,139,concept:professionistypeofprofession
23942,23941,108,concept:acquired_inv
32854,10590,284,concept:stateorprovinceisborderedbystateorprovince_inv
54232,54872,350,concept:agriculturalproductincludingagriculturalproduct_inv
16622,4920,55,concept:agentactsinlocation
13825,42217,305,concept:sporthassportsteamposition
39944,38,99,concept:subpartoforganization
1208,10677,21,concept:locationlocatedwithinlocation
1540,624,13,concept:atdate
22834,22833,16,concept:latitudelongitude_inv
31364,4831,216,concept:cityliesonriver_inv
201,36,100,concept:subpartoforganization_inv
60271,60272,247,concept:actorstarredinmovie
1444,7820,92,concept:synonymfor_inv
48261,47908,342,concept:plantincludeplant_inv
50986,934,95,concept:organizationheadquarteredincountry
65145,40058,161,concept:athleteplaysforteam
8502,8500,166,concept:hassibling_inv
6660,894,47,concept:agentcreated
1035,9969,18,concept:agentparticipatedinevent_inv
7502,29638,112,concept:competeswith_inv
816,57128,76,concept:touristattractionsuchastouristattraction_inv
10911,109,42,concept:agentcontrols_inv
413,63527,6,concept:worksfor_inv
7323,20393,97,concept:animaleatfood
10524,624,13,concept:atdate
14684,22537,242,concept:teamplaysagainstteam_inv
2560,564,7,concept:proxyfor
41845,41843,298,concept:conceptprerequisiteof_inv
68048,68047,378,concept:politicianusendorsedbypoliticianus_inv
7069,620,13,concept:atdate
7043,32628,8,concept:proxyfor_inv
11422,11421,16,concept:latitudelongitude_inv
16631,637,13,concept:atdate
10358,7769,289,concept:countrylocatedingeopoliticallocation
35948,1608,125,concept:citylocatedinstate
47275,47287,260,concept:bacteriaisthecausativeagentofphysiologicalcondition_inv
4637,38790,6,concept:worksfor_inv
60618,39456,161,concept:athleteplaysforteam
872,41413,296,concept:radiostationincity_inv
68933,160,5,concept:worksfor
12861,49329,236,concept:agriculturalproductcookedwithagriculturalproduct_inv
54025,53110,369,concept:weaponssuchasweapons
46755,42289,307,concept:hobbiessuchashobbies
49939,54883,356,concept:agriculturalproductcontainchemical_inv
49746,25684,265,concept:musicgenressuchasmusicgenres
17377,48733,80,concept:animalistypeofanimal_inv
7448,3225,375,concept:newspaperincity
61400,61399,90,concept:personchargedwithcrime_inv
12036,59872,378,concept:politicianusendorsedbypoliticianus_inv
43687,75107,102,concept:agentcontributedtocreativework_inv
1933,23799,241,concept:teamplaysagainstteam
54925,812,213,concept:agriculturalproductcutintogeometricshape
637,3662,14,concept:atdate_inv
33882,36884,215,concept:cityliesonriver
19909,19908,48,concept:agentcreated_inv
71691,699,51,concept:personbornincity
47219,47220,259,concept:bacteriaisthecausativeagentofphysiologicalcondition
39482,39454,242,concept:teamplaysagainstteam_inv
2300,1910,43,concept:bodypartcontainsbodypart
23741,26720,28,concept:atlocation_inv
55981,872,127,concept:headquarteredin
36842,448,27,concept:atlocation
51524,4165,140,concept:professionistypeofprofession_inv
60124,60125,166,concept:hassibling_inv
574,17791,18,concept:agentparticipatedinevent_inv
39706,39456,241,concept:teamplaysagainstteam
39483,27321,242,concept:teamplaysagainstteam_inv
1985,1363,13,concept:atdate
52075,52039,252,concept:clothingtogowithclothing_inv
2872,661,392,concept:automobilemakerdealersincountry_inv
57358,57359,15,concept:latitudelongitude
21061,8700,13,concept:atdate
40142,66287,162,concept:athleteplaysforteam_inv
47522,47519,338,concept:drugworkedonbyagent_inv
74763,1531,39,concept:agentinvolvedwithitem
14192,625,13,concept:atdate
69569,23974,33,concept:topmemberoforganization
35693,1524,27,concept:atlocation
71409,71408,19,concept:mutualproxyfor
52517,10572,113,concept:itemfoundinroom
19731,67187,196,concept:personhasresidenceingeopoliticallocation_inv
3,289,30,concept:agentcollaborateswithagent_inv
816,57443,76,concept:touristattractionsuchastouristattraction_inv
1463,637,13,concept:atdate
1609,29370,56,concept:agentactsinlocation_inv
41867,41852,297,concept:conceptprerequisiteof
4709,887,20,concept:mutualproxyfor_inv
45342,45449,319,concept:academicfieldsuchasacademicfield
17433,7357,365,concept:agriculturalproducttoattractinsect
15978,6740,18,concept:agentparticipatedinevent_inv
10955,1208,22,concept:locationlocatedwithinlocation_inv
4165,51479,140,concept:professionistypeofprofession_inv
43918,42915,313,concept:bookwriter
2893,49076,80,concept:animalistypeofanimal_inv
53040,51972,252,concept:clothingtogowithclothing_inv
44602,42707,48,concept:agentcreated_inv
58274,58266,362,concept:furniturefoundinroom_inv
71046,51453,103,concept:personhasjobposition
18769,564,7,concept:proxyfor
4078,40759,184,concept:teamplaysinleague_inv
46082,744,315,concept:academicprogramatuniversity
18579,624,13,concept:atdate
27747,8454,15,concept:latitudelongitude
645,13226,14,concept:atdate_inv
52070,52012,251,concept:clothingtogowithclothing
63653,63655,47,concept:agentcreated
2906,54249,172,concept:foodcancausedisease_inv
570,32813,14,concept:atdate_inv
4079,41025,186,concept:teamplayssport_inv
6831,49589,117,concept:invertebratefeedonfood
68756,68755,196,concept:personhasresidenceingeopoliticallocation_inv
24494,8735,242,concept:teamplaysagainstteam_inv
6103,17916,16,concept:latitudelongitude_inv
31465,31466,245,concept:riveremptiesintoriver
17287,10084,29,concept:agentcollaborateswithagent
14082,960,112,concept:competeswith_inv
41824,41826,297,concept:conceptprerequisiteof
44440,44441,313,concept:bookwriter
6153,620,13,concept:atdate
54722,55246,374,concept:bakedgoodservedwithbeverage_inv
12176,12175,16,concept:latitudelongitude_inv
805,24962,12,concept:subpartof_inv
59747,25684,339,concept:musicartistgenre
35888,6091,7,concept:proxyfor
24827,24826,48,concept:agentcreated_inv
26862,26866,147,concept:thinghascolor
24365,12822,13,concept:atdate
12728,11878,77,concept:organizationterminatedperson
12511,3047,6,concept:worksfor_inv
32786,73520,400,concept:bankbankincountry_inv
31891,634,275,concept:parkincity
52658,58266,362,concept:furniturefoundinroom_inv
691,36515,20,concept:mutualproxyfor_inv
62239,62536,194,concept:musicianinmusicartist_inv
16879,16878,48,concept:agentcreated_inv
10083,10084,41,concept:agentcontrols
1208,8162,21,concept:locationlocatedwithinlocation
75188,1758,135,concept:personhascitizenship
49093,49412,209,concept:animalthatfeedoninsect
583,19010,14,concept:atdate_inv
835,74439,84,concept:specializationof_inv
57233,816,75,concept:touristattractionsuchastouristattraction
71647,11894,15,concept:latitudelongitude
3198,1147,79,concept:animalistypeofanimal
744,46066,316,concept:academicprogramatuniversity_inv
58603,2191,113,concept:itemfoundinroom
746,39123,238,concept:lakeinstate_inv
55717,52791,113,concept:itemfoundinroom
51422,51516,140,concept:professionistypeofprofession_inv
18415,18410,122,concept:fooddecreasestheriskofdisease_inv
9465,620,13,concept:atdate
699,71139,54,concept:personborninlocation_inv
38177,35361,187,concept:athletehomestadium
46982,39520,329,concept:sportsgameteam
17495,17496,15,concept:latitudelongitude
1362,29785,14,concept:atdate_inv
20068,65381,208,concept:athleteinjuredhisbodypart_inv
53334,10616,371,concept:weaponmadeincountry
7502,70506,222,concept:journalistwritesforpublication_inv
4290,68068,380,concept:politicianusholdsoffice_inv
30358,41472,296,concept:radiostationincity_inv
34816,872,223,concept:airportincity
1301,38280,126,concept:citylocatedinstate_inv
54696,2907,121,concept:fooddecreasestheriskofdisease
28175,7786,41,concept:agentcontrols
30048,234,99,concept:subpartoforganization
21485,39723,241,concept:teamplaysagainstteam
1098,28901,40,concept:agentinvolvedwithitem_inv
625,10762,14,concept:atdate_inv
41470,463,99,concept:subpartoforganization
746,30147,28,concept:atlocation_inv
71549,73064,173,concept:hasofficeincity
23564,47462,260,concept:bacteriaisthecausativeagentofphysiologicalcondition_inv
4925,5554,20,concept:mutualproxyfor_inv
20830,39453,242,concept:teamplaysagainstteam_inv
4078,40985,184,concept:teamplaysinleague_inv
11615,18744,112,concept:competeswith_inv
47050,39521,149,concept:sportsgamewinner
29,12901,41,concept:agentcontrols
1844,67445,34,concept:topmemberoforganization_inv
25421,624,13,concept:atdate
2947,6684,152,concept:organizationdissolvedatdate_inv
10469,2241,13,concept:atdate
9040,624,13,concept:atdate
58884,51968,252,concept:clothingtogowithclothing_inv
4398,4721,173,concept:hasofficeincity
51577,51374,139,concept:professionistypeofprofession
197,583,13,concept:atdate
4079,42128,301,concept:sportusesequipment
1363,6690,14,concept:atdate_inv
11746,576,7,concept:proxyfor
9108,43,42,concept:agentcontrols_inv
12677,570,13,concept:atdate
7,16102,47,concept:agentcreated
39483,2204,267,concept:teamwontrophy
7460,17391,112,concept:competeswith_inv
2106,2165,148,concept:thinghascolor_inv
14417,14416,16,concept:latitudelongitude_inv
2079,4215,11,concept:subpartof
48482,3800,84,concept:specializationof_inv
48072,47840,341,concept:plantincludeplant
34900,34899,16,concept:latitudelongitude_inv
4762,746,21,concept:locationlocatedwithinlocation
36129,31556,215,concept:cityliesonriver
1661,67628,60,concept:persondiedatage_inv
15988,583,13,concept:atdate
7769,39338,290,concept:countrylocatedingeopoliticallocation_inv
31601,37637,216,concept:cityliesonriver_inv
2924,805,11,concept:subpartof
6831,49529,201,concept:arthropodandotherarthropod
7733,55426,214,concept:agriculturalproductcutintogeometricshape_inv
45436,45342,320,concept:academicfieldsuchasacademicfield_inv
23450,11815,16,concept:latitudelongitude_inv
72494,45577,25,concept:companyeconomicsector
44931,42819,48,concept:agentcreated_inv
35539,39929,250,concept:teamhomestadium_inv
36142,36140,218,concept:citylocatedincountry_inv
21873,5929,253,concept:chemicalistypeofchemical
6357,6710,40,concept:agentinvolvedwithitem_inv
51465,51593,140,concept:professionistypeofprofession_inv
49890,49889,338,concept:drugworkedonbyagent_inv
12500,12506,11,concept:subpartof
1245,73945,18,concept:agentparticipatedinevent_inv
1645,2312,44,concept:bodypartcontainsbodypart_inv
51373,51392,140,concept:professionistypeofprofession_inv
14982,3648,81,concept:animalpreyson
1441,28695,218,concept:citylocatedincountry_inv
70668,7502,221,concept:journalistwritesforpublication
4612,7153,125,concept:citylocatedinstate
68648,365,143,concept:politicianrepresentslocation
46178,5232,321,concept:languageofcountry
3621,5772,169,concept:animalsuchasinvertebrate
942,570,13,concept:atdate
45720,5759,316,concept:academicprogramatuniversity_inv
58382,19991,113,concept:itemfoundinroom
34759,34758,224,concept:airportincity_inv
6831,49531,199,concept:animalsuchasinsect
10133,994,17,concept:agentparticipatedinevent
61415,61413,137,concept:personalsoknownas
45342,45421,319,concept:academicfieldsuchasacademicfield
23500,2870,15,concept:latitudelongitude
38940,746,237,concept:lakeinstate
13678,11380,36,concept:organizationhiredperson_inv
59180,68661,380,concept:politicianusholdsoffice_inv
65522,20853,159,concept:athleteplayssport
69275,69278,47,concept:agentcreated
636,21401,14,concept:atdate_inv
5779,2893,202,concept:arthropodandotherarthropod_inv
637,5206,14,concept:atdate_inv
45342,45397,319,concept:academicfieldsuchasacademicfield
34563,10077,125,concept:citylocatedinstate
872,73282,174,concept:hasofficeincity_inv
67967,27671,5,concept:worksfor
857,1527,14,concept:atdate_inv
2907,59096,122,concept:fooddecreasestheriskofdisease_inv
1082,36907,249,concept:teamhomestadium
9206,1069,13,concept:atdate
4079,61177,160,concept:athleteplayssport_inv
7323,20322,97,concept:animaleatfood
816,57210,76,concept:touristattractionsuchastouristattraction_inv
634,50643,28,concept:atlocation_inv
637,4002,14,concept:atdate_inv
4251,39483,36,concept:organizationhiredperson_inv
71466,24985,19,concept:mutualproxyfor
1645,58861,368,concept:arterycalledartery_inv
49380,49382,85,concept:animalsuchasfish
5901,1208,7,concept:proxyfor
8560,8559,16,concept:latitudelongitude_inv
38,39637,100,concept:subpartoforganization_inv
33072,31461,215,concept:cityliesonriver
14541,45437,318,concept:academicfieldconcernssubject_inv
20853,65476,160,concept:athleteplayssport_inv
3832,72666,174,concept:hasofficeincity_inv
6831,7343,202,concept:arthropodandotherarthropod_inv
6651,18909,20,concept:mutualproxyfor_inv
9279,1215,20,concept:mutualproxyfor_inv
4192,746,280,concept:statelocatedincountry_inv
198,6822,42,concept:agentcontrols_inv
52699,58266,362,concept:furniturefoundinroom_inv
22762,67387,256,concept:coachesteam_inv
8431,54262,172,concept:foodcancausedisease_inv
39426,40721,242,concept:teamplaysagainstteam_inv
60781,60780,48,concept:agentcreated_inv
583,22199,14,concept:atdate_inv
34277,32079,15,concept:latitudelongitude
10956,624,13,concept:atdate
12374,745,65,concept:persongraduatedschool
2190,58578,114,concept:itemfoundinroom_inv
5022,26720,28,concept:atlocation_inv
893,470,48,concept:agentcreated_inv
62123,1531,131,concept:musicianplaysinstrument
620,13953,14,concept:atdate_inv
4455,11379,6,concept:worksfor_inv
59096,2906,171,concept:foodcancausedisease
5024,22903,28,concept:atlocation_inv
17979,2164,98,concept:animaleatfood_inv
7796,3359,12,concept:subpartof_inv
1147,74820,10,concept:agentcompeteswithagent_inv
52054,51970,252,concept:clothingtogowithclothing_inv
6574,1524,27,concept:atlocation
4627,746,21,concept:locationlocatedwithinlocation
40235,39484,16,concept:latitudelongitude_inv
9280,12500,12,concept:subpartof_inv
8931,8930,138,concept:personalsoknownas_inv
583,23267,14,concept:atdate_inv
6740,16001,17,concept:agentparticipatedinevent
85,35425,401,concept:leaguestadiums
11591,11592,15,concept:latitudelongitude
3679,9798,92,concept:synonymfor_inv
1023,1024,15,concept:latitudelongitude
69627,69672,388,concept:visualartistartform_inv
38,2965,9,concept:agentcompeteswithagent
5232,18940,291,concept:countrycurrency
85,8932,164,concept:athleteplaysinleague_inv
51972,52966,251,concept:clothingtogowithclothing
1127,73548,400,concept:bankbankincountry_inv
29800,29801,15,concept:latitudelongitude
1035,46952,329,concept:sportsgameteam
13967,2024,25,concept:companyeconomicsector
11442,11443,15,concept:latitudelongitude
55775,55717,114,concept:itemfoundinroom_inv
7455,70820,222,concept:journalistwritesforpublication_inv
29,12975,41,concept:agentcontrols
6477,6478,123,concept:hashusband
39725,1935,242,concept:teamplaysagainstteam_inv
717,901,14,concept:atdate_inv
895,19834,48,concept:agentcreated_inv
73390,5154,399,concept:bankbankincountry
50323,49832,254,concept:chemicalistypeofchemical_inv
37769,11290,7,concept:proxyfor
1361,6677,14,concept:atdate_inv
63250,63251,47,concept:agentcreated
36410,1901,217,concept:citylocatedincountry
5076,68542,206,concept:personleadsgeopoliticalorganization_inv
1608,38310,126,concept:citylocatedinstate_inv
51514,4165,140,concept:professionistypeofprofession_inv
5167,46436,322,concept:languageofcountry_inv
356,170,4,concept:agentbelongstoorganization
12470,12471,6,concept:worksfor_inv
44331,42696,48,concept:agentcreated_inv
69623,69745,388,concept:visualartistartform_inv
47536,47584,338,concept:drugworkedonbyagent_inv
58635,3900,113,concept:itemfoundinroom
63358,63360,47,concept:agentcreated
33995,20146,261,concept:hotelincity
4644,4398,174,concept:hasofficeincity_inv
2105,2109,147,concept:thinghascolor
45465,15386,315,concept:academicprogramatuniversity
1367,19156,14,concept:atdate_inv
21873,50238,254,concept:chemicalistypeofchemical_inv
64958,13128,229,concept:athleteflyouttosportsteamposition
13782,13794,241,concept:teamplaysagainstteam
15440,564,7,concept:proxyfor
49099,7369,203,concept:arthropodcalledarthropod
17025,68606,380,concept:politicianusholdsoffice_inv
9238,42704,48,concept:agentcreated_inv
1049,1764,43,concept:bodypartcontainsbodypart
68397,1312,143,concept:politicianrepresentslocation
64092,64095,47,concept:agentcreated
68755,68756,195,concept:personhasresidenceingeopoliticallocation
49895,49850,254,concept:chemicalistypeofchemical_inv
1531,62110,132,concept:musicianplaysinstrument_inv
2107,74669,148,concept:thinghascolor_inv
5652,5651,48,concept:agentcreated_inv
4290,71675,106,concept:politicianholdsoffice_inv
26833,51388,140,concept:professionistypeofprofession_inv
52783,52517,114,concept:itemfoundinroom_inv
7370,49095,202,concept:arthropodandotherarthropod_inv
25335,58266,362,concept:furniturefoundinroom_inv
59175,68051,377,concept:politicianusendorsedbypoliticianus
11193,13095,77,concept:organizationterminatedperson
42213,46741,308,concept:hobbiessuchashobbies_inv
7297,29890,35,concept:organizationhiredperson
69477,28676,124,concept:hashusband_inv
1301,40382,134,concept:organizationheadquarteredinstateorprovince_inv
64246,64245,48,concept:agentcreated_inv
73388,1127,399,concept:bankbankincountry
23113,23112,16,concept:latitudelongitude_inv
636,1897,14,concept:atdate_inv
8099,66224,190,concept:athleteledsportsteam_inv
20042,752,6,concept:worksfor_inv
40476,42046,301,concept:sportusesequipment
463,12694,29,concept:agentcollaborateswithagent
22130,71520,78,concept:organizationterminatedperson_inv
26332,26339,147,concept:thinghascolor
71039,74057,100,concept:subpartoforganization_inv
42400,24634,301,concept:sportusesequipment
583,10315,14,concept:atdate_inv
51972,52008,252,concept:clothingtogowithclothing_inv
51572,51558,139,concept:professionistypeofprofession
201,9,272,concept:televisionstationaffiliatedwith_inv
7502,70373,222,concept:journalistwritesforpublication_inv
26,66143,164,concept:athleteplaysinleague_inv
29205,42844,60,concept:persondiedatage_inv
170,72276,41,concept:agentcontrols
49398,5779,169,concept:animalsuchasinvertebrate
699,33485,286,concept:museumincity_inv
53515,53110,369,concept:weaponssuchasweapons
17377,3650,81,concept:animalpreyson
1129,52172,178,concept:persondiedincountry_inv
52054,53012,252,concept:clothingtogowithclothing_inv
5678,182,64,concept:persongraduatedfromuniversity_inv
67584,67583,11,concept:subpartof
3039,570,13,concept:atdate
71306,23622,228,concept:ceoof_inv
24243,1604,135,concept:personhascitizenship
10590,5223,290,concept:countrylocatedingeopoliticallocation_inv
8789,9416,12,concept:subpartof_inv
1129,62776,178,concept:persondiedincountry_inv
37210,887,19,concept:mutualproxyfor
67047,20853,159,concept:athleteplayssport
123,9468,41,concept:agentcontrols
4078,39876,184,concept:teamplaysinleague_inv
6721,4369,47,concept:agentcreated
26409,870,27,concept:atlocation
2992,691,20,concept:mutualproxyfor_inv
3341,71564,228,concept:ceoof_inv
620,5722,14,concept:atdate_inv
51142,68640,378,concept:politicianusendorsedbypoliticianus_inv
14968,6831,209,concept:animalthatfeedoninsect
1898,1606,103,concept:personhasjobposition
51767,4165,139,concept:professionistypeofprofession
32182,634,275,concept:parkincity
10380,718,11,concept:subpartof
51965,7336,357,concept:clothingmadefromplant
57989,57957,337,concept:drugworkedonbyagent
49990,50199,254,concept:chemicalistypeofchemical_inv
564,26703,8,concept:proxyfor_inv
1696,1695,92,concept:synonymfor_inv
20853,40253,309,concept:sportusesstadium
1035,27826,18,concept:agentparticipatedinevent_inv
743,62862,62,concept:personbelongstoorganization_inv
1844,28278,211,concept:producesproduct
23301,59697,58,concept:parentofperson_inv
73418,1127,399,concept:bankbankincountry
45840,45439,320,concept:academicfieldsuchasacademicfield_inv
49880,49894,254,concept:chemicalistypeofchemical_inv
1981,717,13,concept:atdate
42107,42450,302,concept:sportusesequipment_inv
20460,54872,350,concept:agriculturalproductincludingagriculturalproduct_inv
61917,60708,29,concept:agentcollaborateswithagent
40350,13825,185,concept:teamplayssport
744,15877,64,concept:persongraduatedfromuniversity_inv
33502,872,285,concept:museumincity
12035,68449,379,concept:politicianusholdsoffice
3837,35444,22,concept:locationlocatedwithinlocation_inv
1758,73520,400,concept:bankbankincountry_inv
43342,43089,313,concept:bookwriter
1684,29415,30,concept:agentcollaborateswithagent_inv
24325,564,19,concept:mutualproxyfor
1361,67369,14,concept:atdate_inv
25035,2629,311,concept:awardtrophytournamentisthechampionshipgameofthenationalsport
72937,72921,394,concept:automakerproducesmodel_inv
57651,9335,331,concept:drughassideeffect
25692,1850,59,concept:persondiedatage
2204,66895,156,concept:coachwontrophy_inv
31750,31751,15,concept:latitudelongitude
31736,31737,15,concept:latitudelongitude
855,717,13,concept:atdate
8789,9383,12,concept:subpartof_inv
21482,645,13,concept:atdate
26638,118,61,concept:personbelongstoorganization
455,6065,99,concept:subpartoforganization
47731,47520,335,concept:drugpossiblytreatsphysiologicalcondition
47841,48249,345,concept:plantrepresentemotion
1277,48380,81,concept:animalpreyson
12255,744,63,concept:persongraduatedfromuniversity
1129,62821,178,concept:persondiedincountry_inv
13128,65658,230,concept:athleteflyouttosportsteamposition_inv
1894,1895,87,concept:organizationheadquarteredincity
625,4533,14,concept:atdate_inv
48250,8485,345,concept:plantrepresentemotion
29860,29869,31,concept:personleadsorganization
857,18192,14,concept:atdate_inv
20853,65434,160,concept:athleteplayssport_inv
8262,583,13,concept:atdate
320,3,11,concept:subpartof
637,6691,14,concept:atdate_inv
4245,4234,61,concept:personbelongstoorganization
201,279,100,concept:subpartoforganization_inv
47943,47841,342,concept:plantincludeplant_inv
28853,620,13,concept:atdate
3619,48944,334,concept:agriculturalproductcomingfromvertebrate_inv
10158,832,27,concept:atlocation
6091,38734,126,concept:citylocatedinstate_inv
48831,48944,334,concept:agriculturalproductcomingfromvertebrate_inv
1070,17376,6,concept:worksfor_inv
6091,38346,8,concept:proxyfor_inv
41849,41858,297,concept:conceptprerequisiteof
35532,2994,243,concept:stadiumlocatedincity
65826,20853,159,concept:athleteplayssport
10590,5155,290,concept:countrylocatedingeopoliticallocation_inv
7769,5218,22,concept:locationlocatedwithinlocation_inv
51142,59320,378,concept:politicianusendorsedbypoliticianus_inv
1429,67369,14,concept:atdate_inv
12847,23952,367,concept:arterycalledartery
34933,634,93,concept:buildinglocatedincity
5616,1070,115,concept:istallerthan
11618,5270,112,concept:competeswith_inv
55551,2109,147,concept:thinghascolor
1856,76,21,concept:locationlocatedwithinlocation
47795,9335,331,concept:drughassideeffect
568,29730,12,concept:subpartof_inv
2083,911,14,concept:atdate_inv
59180,68296,380,concept:politicianusholdsoffice_inv
7502,70205,222,concept:journalistwritesforpublication_inv
54502,54414,175,concept:beveragemadefrombeverage
46531,46552,325,concept:emotionassociatedwithdisease
14818,2895,13,concept:atdate
17377,3640,82,concept:animalpreyson_inv
858,10643,14,concept:atdate_inv
39483,281,241,concept:teamplaysagainstteam
46605,705,325,concept:emotionassociatedwithdisease
33474,699,285,concept:museumincity
24000,19029,21,concept:locationlocatedwithinlocation
68036,59612,378,concept:politicianusendorsedbypoliticianus_inv
68363,241,381,concept:politicianusmemberofpoliticalgroup
64987,6582,207,concept:athleteinjuredhisbodypart
46499,9129,325,concept:emotionassociatedwithdisease
33055,33054,278,concept:statehascapital_inv
1864,1806,6,concept:worksfor_inv
12958,1427,11,concept:subpartof
52009,51996,252,concept:clothingtogowithclothing_inv
8340,54514,176,concept:beveragemadefrombeverage_inv
17245,42750,313,concept:bookwriter
48444,17377,79,concept:animalistypeofanimal
121,30776,100,concept:subpartoforganization_inv
620,6690,14,concept:atdate_inv
4703,33808,262,concept:hotelincity_inv
241,68680,382,concept:politicianusmemberofpoliticalgroup_inv
49965,49849,253,concept:chemicalistypeofchemical
18928,564,7,concept:proxyfor
46605,15644,325,concept:emotionassociatedwithdisease
13493,128,40,concept:agentinvolvedwithitem_inv
718,9685,12,concept:subpartof_inv
58528,2191,113,concept:itemfoundinroom
10921,37111,126,concept:citylocatedinstate_inv
624,25895,14,concept:atdate_inv
31444,31402,245,concept:riveremptiesintoriver
11311,11312,101,concept:agentcontributedtocreativework
61999,73705,339,concept:musicartistgenre
23659,6725,5,concept:worksfor
717,74396,14,concept:atdate_inv
1703,1702,48,concept:agentcreated_inv
29954,4853,21,concept:locationlocatedwithinlocation
45388,745,315,concept:academicprogramatuniversity
996,12023,380,concept:politicianusholdsoffice_inv
570,10692,14,concept:atdate_inv
51428,636,13,concept:atdate
12575,1145,7,concept:proxyfor
14096,2026,112,concept:competeswith_inv
634,56661,180,concept:transportationincity_inv
620,7768,14,concept:atdate_inv
51372,51490,139,concept:professionistypeofprofession
5365,8500,102,concept:agentcontributedtocreativework_inv
14546,744,63,concept:persongraduatedfromuniversity
24278,8099,242,concept:teamplaysagainstteam_inv
5722,625,13,concept:atdate
637,17741,14,concept:atdate_inv
49722,61871,340,concept:musicartistgenre_inv
52012,52506,251,concept:clothingtogowithclothing
3649,3617,84,concept:specializationof_inv
892,6734,10,concept:agentcompeteswithagent_inv
4085,46999,330,concept:sportsgameteam_inv
3091,33200,8,concept:proxyfor_inv
18812,16661,12,concept:subpartof_inv
10315,564,28,concept:atlocation_inv
69778,59275,387,concept:visualartistartform
69125,22668,78,concept:organizationterminatedperson_inv
18035,48408,199,concept:animalsuchasinsect
11509,717,13,concept:atdate
27723,3751,57,concept:parentofperson
6558,2880,19,concept:mutualproxyfor
15283,59817,248,concept:actorstarredinmovie_inv
746,70078,68,concept:personmovedtostateorprovince_inv
15671,40487,309,concept:sportusesstadium
17295,17293,168,concept:organizationacronymhasname_inv
53693,53110,369,concept:weaponssuchasweapons
241,6319,62,concept:personbelongstoorganization_inv
4306,15652,60,concept:persondiedatage_inv
31556,4497,216,concept:cityliesonriver_inv
29738,29737,16,concept:latitudelongitude_inv
47840,48116,341,concept:plantincludeplant
54093,53110,369,concept:weaponssuchasweapons
7434,70760,6,concept:worksfor_inv
4515,31364,215,concept:cityliesonriver
27075,27074,16,concept:latitudelongitude_inv
10590,16800,281,concept:statelocatedingeopoliticallocation
17154,716,13,concept:atdate
4158,124,48,concept:agentcreated_inv
26,65694,164,concept:athleteplaysinleague_inv
1524,34,174,concept:hasofficeincity_inv
4079,64992,160,concept:athleteplayssport_inv
65455,11542,161,concept:athleteplaysforteam
32241,21440,27,concept:atlocation
13108,1014,10,concept:agentcompeteswithagent_inv
732,25488,54,concept:personborninlocation_inv
8977,8976,104,concept:personhasjobposition_inv
72093,72094,107,concept:acquired
1243,62693,90,concept:personchargedwithcrime_inv
15542,54233,236,concept:agriculturalproductcookedwithagriculturalproduct_inv
11939,4222,123,concept:hashusband
64654,64655,385,concept:directordirectedmovie
22807,909,13,concept:atdate
39494,1933,242,concept:teamplaysagainstteam_inv
2203,6211,156,concept:coachwontrophy_inv
46178,46241,323,concept:languageofuniversity
51467,4165,140,concept:professionistypeofprofession_inv
583,14274,14,concept:atdate_inv
22765,789,7,concept:proxyfor
40899,1684,29,concept:agentcollaborateswithagent
55112,49611,373,concept:bakedgoodservedwithbeverage
35024,35023,94,concept:buildinglocatedincity_inv
113,1546,197,concept:countryalsoknownas
18620,1895,87,concept:organizationheadquarteredincity
62385,61837,131,concept:musicianplaysinstrument
583,1448,14,concept:atdate_inv
10783,70267,222,concept:journalistwritesforpublication_inv
51993,52038,251,concept:clothingtogowithclothing
1208,10421,21,concept:locationlocatedwithinlocation
51201,51200,168,concept:organizationacronymhasname_inv
27092,27091,16,concept:latitudelongitude_inv
6690,1349,13,concept:atdate
1000,746,283,concept:stateorprovinceisborderedbystateorprovince
38024,38025,215,concept:cityliesonriver
47840,48029,342,concept:plantincludeplant_inv
4124,4123,7,concept:proxyfor
13261,2564,25,concept:companyeconomicsector
699,3133,54,concept:personborninlocation_inv
745,45242,316,concept:academicprogramatuniversity_inv
3452,71628,206,concept:personleadsgeopoliticalorganization_inv
15442,15441,16,concept:latitudelongitude_inv
1934,15667,242,concept:teamplaysagainstteam_inv
36752,1856,7,concept:proxyfor
983,984,30,concept:agentcollaborateswithagent_inv
6319,12530,29,concept:agentcollaborateswithagent
857,26733,14,concept:atdate_inv
67753,160,5,concept:worksfor
61265,85,163,concept:athleteplaysinleague
22380,732,53,concept:personborninlocation
49114,17377,79,concept:animalistypeofanimal
2965,9171,19,concept:mutualproxyfor
4503,7043,7,concept:proxyfor
56034,56157,42,concept:agentcontrols_inv
13128,65692,230,concept:athleteflyouttosportsteamposition_inv
570,6770,14,concept:atdate_inv
43154,43155,313,concept:bookwriter
7502,70323,222,concept:journalistwritesforpublication_inv
3763,11264,12,concept:subpartof_inv
1796,2668,29,concept:agentcollaborateswithagent
13475,128,48,concept:agentcreated_inv
52914,51972,251,concept:clothingtogowithclothing
12885,29996,271,concept:televisionstationaffiliatedwith
26849,39366,104,concept:personhasjobposition_inv
41949,41941,297,concept:conceptprerequisiteof
5981,7065,112,concept:competeswith_inv
11283,27253,16,concept:latitudelongitude_inv
35313,13825,310,concept:sportusesstadium_inv
