1460,1460,Entity,Tony Leung
4074,4074,Entity,Boogie Nights
10046,10046,Entity,woodwind instrument
7849,7849,Entity,Monty Python and the Holy Grail
8403,8403,Entity,Killers
12179,12179,Entity,AACTA Award for Best Guest or Supporting Actor in a Television Drama
5039,5039,Entity,Andrew Gold
10436,10436,Entity,CBS
6673,6673,Entity,cardinal
408,408,Entity,Dana Andrews
10089,10089,Entity,Novara Calcio
13077,13077,Entity,Anaheim Ducks
7124,7124,Entity,Bright Star
11834,11834,Entity,The Vow
8122,8122,Entity,Randy Edelman
8702,8702,Entity,Larry Charles
11372,11372,Entity,Neighbours
5942,5942,Entity,Little Feat
10580,10580,Entity,Alex Kurtzman
4200,4200,Entity,Punahou School
6428,6428,Entity,Twilight
12041,12041,Entity,Ontario County
13297,13297,Entity,PSV Eindhoven
2545,2545,Entity,Sarah Brightman
12695,12695,Entity,P. G. Wodehouse
13968,13968,Entity,Brookline
10652,10652,Entity,Nottingham
3127,3127,Entity,Grove Street Cemetery
1160,1160,Entity,Pietermaritzburg
5414,5414,Entity,"University of California, Berkeley"
7113,7113,Entity,placekicker
956,956,Entity,The Animatrix
6616,6616,Entity,Meet the Fockers
7252,7252,Entity,Sierra Leone national football team
4820,4820,Entity,Tin Man
10955,10955,Entity,From Here to Eternity
5713,5713,Entity,University of Strasbourg
6024,6024,Entity,Batman: Gotham Knight
13342,13342,Entity,Lucasfilm
10467,10467,Entity,Little Fockers
320,320,Entity,Chester
13315,13315,Entity,Miracle on 34th Street
6,6,Entity,Tyler
2823,2823,Entity,Chicago metropolitan area
9899,9899,Entity,UPN
10762,10762,Entity,Salzburg
6493,6493,Entity,"Grammy Award for Best Remixed Recording, Non-Classical"
10492,10492,Entity,tribal chief
14404,14404,Entity,West Orange
8538,8538,Entity,Cumulus Media Networks
1057,1057,Entity,Jeff Garcia
14447,14447,Entity,New Rochelle
11893,11893,Entity,sword and sorcery
4949,4949,Entity,The Imaginarium of Doctor Parnassus
11896,11896,Entity,Emilio Estefan
4482,4482,Entity,correspondent
2083,2083,Entity,An Alan Smithee Film: Burn Hollywood Burn
10099,10099,Entity,York
2669,2669,Entity,Maccabi Haifa F.C.
14361,14361,Entity,Rochester
9850,9850,Entity,University of Sydney
8284,8284,Entity,Eileen Brennan
10147,10147,Entity,Torchwood
13647,13647,Entity,industrial music
8109,8109,Entity,67th Academy Awards
11736,11736,Entity,Thomas Dekker
1192,1192,Entity,Joe Pantoliano
9416,9416,Entity,Def Jam Recordings
8727,8727,Entity,The Weinstein Company
4604,4604,Entity,television comedy
9563,9563,Entity,The Graduate
3479,3479,Entity,Revolution Studios
450,450,Entity,Linda Ronstadt
11623,11623,Entity,Shortbus
11573,11573,Entity,Hameur Bouazza
2664,2664,Entity,Fatboy Slim
13673,13673,Entity,Augusta County
5111,5111,Entity,Vivica A. Fox
3552,3552,Entity,Garin Wolf
2514,2514,Entity,Dir en grey
4197,4197,Entity,Michael Biehn
9610,9610,Entity,Trier
12417,12417,Entity,Montmartre Cemetery
7153,7153,Entity,Korea
13507,13507,Entity,H. H. Asquith
2508,2508,Entity,Brian Posehn
13615,13615,Entity,Bas-Rhin
2695,2695,Entity,Andy Hallett
14166,14166,Entity,Palm Desert
1583,1583,Entity,Mani Ratnam
12320,12320,Entity,Lower Hutt
5943,5943,Entity,Jaime Pressly
1099,1099,Entity,Harrow School
6974,6974,Entity,Jessica Chastain
8327,8327,Entity,Governor General's Award for English-language non-fiction
11778,11778,Entity,The Ladykillers
5468,5468,Entity,Boston Legal
3049,3049,Entity,WWE SmackDown
5752,5752,Entity,Mario Van Peebles
5825,5825,Entity,galaxy
11593,11593,Entity,30 Rock
6835,6835,Entity,Province of Brescia
3890,3890,Entity,Eugene Levy
1411,1411,Entity,Dynasty
5276,5276,Entity,State of Play
8693,8693,Entity,Josh Sussman
6532,6532,Entity,The Venture Bros.
2602,2602,Entity,Carrie Fisher
14067,14067,Entity,Michael Rosenbaum
4166,4166,Entity,Indo-Pakistani War of 1971
867,867,Entity,Loretta Lynn
1136,1136,Entity,deputy prime minister
10684,10684,Entity,Kirk Thornton
12160,12160,Entity,Life of Pi
11914,11914,Entity,Alan Parsons
11412,11412,Entity,Barney's Version
1793,1793,Entity,construction
763,763,Entity,Australian Greens
2227,2227,Entity,cameo appearance
8172,8172,Entity,In the Loop
8175,8175,Entity,Eragon
13389,13389,Entity,Santa Barbara County
3262,3262,Entity,Lagaan
3024,3024,Entity,Carolina Panthers
8804,8804,Entity,Geraldine Somerville
8480,8480,Entity,Fair Game
9477,9477,Entity,FC Universitatea Craiova
8701,8701,Entity,The Blind Side
10258,10258,Entity,radio personality
12938,12938,Entity,Whodunit
12244,12244,Entity,Ivory Coast
10536,10536,Entity,Pas-de-Calais
3666,3666,Entity,AC Arles
5069,5069,Entity,crust punk
13396,13396,Entity,Tulare County
4576,4576,Entity,Aida Turturro
8828,8828,Entity,Toei Company
10469,10469,Entity,Ben 10
5993,5993,Entity,Doubt
5337,5337,Entity,field hockey
5505,5505,Entity,John Broome
6956,6956,Entity,Vincent Pastore
907,907,Entity,Joaquin Phoenix
8925,8925,Entity,Robert De Niro
9856,9856,Entity,politics of the United States
4055,4055,Entity,Dagenham & Redbridge F.C.
7001,7001,Entity,Mitch Pileggi
2491,2491,Entity,University of Texas at El Paso
2943,2943,Entity,independent record label
2930,2930,Entity,Lil' Kim
736,736,Entity,Chaplin
854,854,Entity,Bertolt Brecht
458,458,Entity,Boyz II Men
10813,10813,Entity,Matthew W. Mungle
10690,10690,Entity,War in North-West Pakistan
7932,7932,Entity,Province of Milan
10558,10558,Entity,world
4316,4316,Entity,"Grammy Award for Best Engineered Album, Non-Classical"
13222,13222,Entity,Ilford
13911,13911,Entity,Lake County
7652,7652,Entity,Rakesh Roshan
5605,5605,Entity,Megan Mullally
8442,8442,Entity,Pangasinan
3673,3673,Entity,dystopia
6052,6052,Entity,Pitbull
7170,7170,Entity,Josh Freese
1752,1752,Entity,Jon Stewart
1428,1428,Entity,Logan International Airport
2256,2256,Entity,Croatia
13150,13150,Entity,Beverly Hills
7723,7723,Entity,Peter Weller
1919,1919,Entity,Houko Kuwashima
3919,3919,Entity,Days of Heaven
11556,11556,Entity,Washington County
869,869,Entity,DePauw University
8436,8436,Entity,Vivek
14026,14026,Entity,Camel
10439,10439,Entity,Cumberland County
12084,12084,Entity,Belgrade
5232,5232,Entity,Palme d'Or
12794,12794,Entity,animation
13502,13502,Entity,Rosenborg BK
6859,6859,Entity,Motherland
5619,5619,Entity,Eric Stoltz
7516,7516,Entity,Providence Bruins
11918,11918,Entity,University of Idaho
2726,2726,Entity,Nico
2765,2765,Entity,nu jazz
8780,8780,Entity,V for Vendetta
2579,2579,Entity,Howard Shore
257,257,Entity,Alexandria
9621,9621,Entity,techno
1250,1250,Entity,Bob Clampett
2433,2433,Entity,Simply Red
6054,6054,Entity,Joe Cocker
13560,13560,Entity,Roger Corman
4689,4689,Entity,Jay Chou
10637,10637,Entity,Bellingham
2946,2946,Entity,criminology
8224,8224,Entity,The Samuel Goldwyn Company
13177,13177,Entity,Franklin County
7007,7007,Entity,Joseph Cotten
10533,10533,Entity,drummer
1971,1971,Entity,Charlestown
14184,14184,Entity,Redding
3717,3717,Entity,Dino De Laurentiis
12497,12497,Entity,Viola Davis
5547,5547,Entity,Uruguay national football team
10142,10142,Entity,David Kreizman
7688,7688,Entity,mathematician
13421,13421,Entity,The Flaming Lips
4484,4484,Entity,The Poseidon Adventure
13449,13449,Entity,Albert Camus
1303,1303,Entity,A&M Records
1174,1174,Entity,Jason Marsden
9016,9016,Entity,Charles Dance
11243,11243,Entity,The Blues Brothers
2698,2698,Entity,Atom Egoyan
3617,3617,Entity,Drew Barrymore
9178,9178,Entity,Star Trek: First Contact
2175,2175,Entity,Tim Conway
9305,9305,Entity,Spider-Man
7810,7810,Entity,historical period drama
6266,6266,Entity,horse
10001,10001,Entity,The Holiday
3942,3942,Entity,DVD
12069,12069,Entity,Washington Huskies football
5939,5939,Entity,Club Atletico San Lorenzo de Almagro
4932,4932,Entity,Jack Giarraputo
10642,10642,Entity,Delmer Daves
11750,11750,Entity,Washington County
13665,13665,Entity,Fredericksburg
7161,7161,Entity,Kevin Spacey
10424,10424,Entity,Dorset
19,19,Entity,Tacoma
3763,3763,Entity,Mike Portnoy
3233,3233,Entity,Howard University
2563,2563,Entity,Noah Wyle
12374,12374,Entity,captain
8946,8946,Entity,racism
14158,14158,Entity,San Rafael
6491,6491,Entity,Diedrich Bader
6456,6456,Entity,MASH
4791,4791,Entity,"Merry Christmas, Mr. Lawrence"
440,440,Entity,Belgium
2051,2051,Entity,Sean Lennon
5630,5630,Entity,noise pop
470,470,Entity,Ernest Borgnine
10274,10274,Entity,Kansas Jayhawks men's basketball
1545,1545,Entity,Kate Hudson
377,377,Entity,The Bad and the Beautiful
8859,8859,Entity,Le Mans U.C. 72
12338,12338,Entity,Theofanis Gekas
6029,6029,Entity,Shirley Temple
6782,6782,Entity,Albania national football team
2984,2984,Entity,Cessna
6557,6557,Entity,Isaac Asimov
7188,7188,Entity,F.C. Nantes
12037,12037,Entity,Jefferson County
3035,3035,Entity,Karl Malden
2759,2759,Entity,Mary J. Blige
8599,8599,Entity,Chiwetel Ejiofor
13684,13684,Entity,Fort Bend County
13005,13005,Entity,Johnny Depp
3902,3902,Entity,Tabriz
11574,11574,Entity,F.C. Dallas
6808,6808,Entity,Nancy Marchand
13754,13754,Entity,Tampa
9278,9278,Entity,St. Louis Cardinals
591,591,Entity,Bolivia
805,805,Entity,Vojvodina
3656,3656,Entity,Grammy Award for Best Female Country Vocal Performance
13211,13211,Entity,George Martin
13676,13676,Entity,Windsor County
5931,5931,Entity,NC State Wolfpack
6937,6937,Entity,John Irving
12419,12419,Entity,Anchorage
1588,1588,Entity,First Indochina War
8405,8405,Entity,Joe Morton
14515,14515,Entity,Warren
1149,1149,Entity,Toni Collette
11600,11600,Entity,ballet
14450,14450,Entity,Jane's Addiction
8784,8784,Entity,Peter Berg
1089,1089,Entity,Kenya
1237,1237,Entity,Loyola Marymount University
639,639,Entity,Gwen Stefani
11782,11782,Entity,Crazy in Alabama
10487,10487,Entity,Igor Stravinsky
3050,3050,Entity,chief operating officer
1747,1747,Entity,Northern Exposure
9872,9872,Entity,United States Army
2168,2168,Entity,GoldenEye
7628,7628,Entity,Loretta Devine
2302,2302,Entity,Cornwall
11629,11629,Entity,Canadian Alliance
6821,6821,Entity,The House Bunny
9201,9201,Entity,Saint Kitts and Nevis
9903,9903,Entity,57th Primetime Emmy Awards
12313,12313,Entity,farmer
2996,2996,Entity,Bram Stoker's Dracula
848,848,Entity,Roger Moore
6346,6346,Entity,computer scientist
10963,10963,Entity,Unknown
7427,7427,Entity,Neustadt International Prize for Literature
8956,8956,Entity,Russell Crowe
9623,9623,Entity,taekwondo
12251,12251,Entity,Icon Productions
839,839,Entity,The Lord of the Rings: The Return of the King
8991,8991,Entity,Jason Momoa
6610,6610,Entity,Grammy Award for Best Traditional Pop Vocal Album
4303,4303,Entity,Saturn Award for Best Writing
14343,14343,Entity,Australian Capital Territory
10379,10379,Entity,Broadcast Film Critics Association Award for Best Song
8668,8668,Entity,Mark Robson
1338,1338,Entity,Starship Troopers
3006,3006,Entity,Cleveland Browns
13286,13286,Entity,Los Angeles County
12348,12348,Entity,marketing
2500,2500,Entity,Joe Walsh
3082,3082,Entity,Bradley University
8637,8637,Entity,priest
11884,11884,Entity,Angers SCO
576,576,Entity,"Earth, Wind & Fire"
2012,2012,Entity,Colombia
10074,10074,Entity,Click
10793,10793,Entity,Waitakere United
7247,7247,Entity,Province of Potenza
6707,6707,Entity,Beggars Banquet Records
14426,14426,Entity,Jamestown
8184,8184,Entity,Koch Entertainment
1287,1287,Entity,Barnard College
13678,13678,Entity,Tarrant County
11604,11604,Entity,Amherst
6986,6986,Entity,R.C. Lens
146,146,Entity,Close Encounters of the Third Kind
4374,4374,Entity,Ruth Prawer Jhabvala
12760,12760,Entity,Plainfield
6272,6272,Entity,Denison University
9205,9205,Entity,Jon Peters
9242,9242,Entity,VVV-Venlo
4099,4099,Entity,University of Dayton
2461,2461,Entity,Stockport
5591,5591,Entity,Beverly D'Angelo
9587,9587,Entity,Dan Schneider
8799,8799,Entity,Standard Chinese
6219,6219,Entity,the Holocaust
14110,14110,Entity,Lou Costello
9646,9646,Entity,The Sixth Sense
747,747,Entity,The Hurricane
715,715,Entity,Haverford College
8933,8933,Entity,Riga
7637,7637,Entity,My Name Is Khan
1047,1047,Entity,Golden Globe Award for Best Director
6578,6578,Entity,IBM
5133,5133,Entity,Scream 3
4069,4069,Entity,Andrea Bocelli
5746,5746,Entity,Halifax
11907,11907,Entity,Lincolnshire
616,616,Entity,British Virgin Islands
1532,1532,Entity,Jane Alexander
10257,10257,Entity,Sunsoft
3644,3644,Entity,Thiago Silva
3428,3428,Entity,Kingdom of England
6279,6279,Entity,Herbert Hoover
3011,3011,Entity,graphic designer
10550,10550,Entity,George J. Folsey
6041,6041,Entity,Geelong Football Club
8154,8154,Entity,Harvard Graduate School of Design
2447,2447,Entity,Billy West
6147,6147,Entity,Brad Paisley
8493,8493,Entity,planet
4844,4844,Entity,Club Brugge K.V.
4529,4529,Entity,Eindhoven
2262,2262,Entity,Michael Sheen
6627,6627,Entity,Richard D. Zanuck
3229,3229,Entity,interactive television
477,477,Entity,Brazil
13797,13797,Entity,Hudson County
3094,3094,Entity,Charlton Athletic F.C.
11663,11663,Entity,Dutchess County
7643,7643,Entity,Million Dollar Baby
2754,2754,Entity,50 Cent
5292,5292,Entity,John Buscema
10035,10035,Entity,Greg Ayres
3866,3866,Entity,Kingdom of Portugal
10250,10250,Entity,Bleak House
14359,14359,Entity,acting
9372,9372,Entity,San Diego
12279,12279,Entity,tragedy
10657,10657,Entity,Writers Guild of America Awards 2009
5740,5740,Entity,Ryan Reynolds
1325,1325,Entity,American International Pictures
5944,5944,Entity,Ray McKinnon
3543,3543,Entity,Vivendi Games
8070,8070,Entity,Chris Evans
6693,6693,Entity,Irish
7952,7952,Entity,mountaineering
6050,6050,Entity,Lou Reed
6437,6437,Entity,Searching for Debra Winger
5897,5897,Entity,Jersey
8270,8270,Entity,Normandy
8057,8057,Entity,Frank R. McKelvy
12305,12305,Entity,30th Academy Awards
2966,2966,Entity,Cambodia
6313,6313,Entity,American Academy of Arts and Letters
7151,7151,Entity,Kim Stanley Robinson
5657,5657,Entity,Snatch
11605,11605,Entity,Lviv
9482,9482,Entity,Sinhalese people
10016,10016,Entity,Gone with the Wind
10651,10651,Entity,Rogue
6745,6745,Entity,Independent Spirit Award for Best Documentary Feature
11471,11471,Entity,Howard County
12372,12372,Entity,The West Wing
4439,4439,Entity,English Channel
5770,5770,Entity,Marquette University
1003,1003,Entity,power metal
6414,6414,Entity,Josh Brolin
8750,8750,Entity,Anna Deavere Smith
13654,13654,Entity,Virginia Beach
9614,9614,Entity,Michael Dobson
11029,11029,Entity,Gattaca
7368,7368,Entity,Chicken Little
3622,3622,Entity,Christopher Whitesell
11826,11826,Entity,David Kirschner
5415,5415,Entity,technical support
14465,14465,Entity,Corpus Christi College
3600,3600,Entity,Celta Vigo
7004,7004,Entity,John Milton
10097,10097,Entity,Frosinone Calcio
3837,3837,Entity,Texas Longhorns men's basketball
10314,10314,Entity,Magic Johnson
13291,13291,Entity,agnosticism
4704,4704,Entity,teen pop
11407,11407,Entity,Australia national association football team
4181,4181,Entity,Conservatoire de Paris
11628,11628,Entity,David A. Goodman
4615,4615,Entity,Angie Dickinson
3339,3339,Entity,State University of New York at Purchase
10080,10080,Entity,The Lorax
4742,4742,Entity,Saw IV
9905,9905,Entity,violin
7304,7304,Entity,Sol Polito
1119,1119,Entity,Chiang Kai-shek
7204,7204,Entity,Empoli F.C.
4950,4950,Entity,Rockford IceHogs
497,497,Entity,Chuck Norris
702,702,Entity,20th Century Fox
6132,6132,Entity,Rochester Rhinos
3484,3484,Entity,Nelson Riddle
488,488,Entity,Alan Bates
3705,3705,Entity,Wayne Dyer
12425,12425,Entity,Land of the Lost
11242,11242,Entity,Chennai
9725,9725,Entity,Color of Night
10256,10256,Entity,David Watkin
11994,11994,Entity,attorney general
9703,9703,Entity,tuba
2498,2498,Entity,The Birds
7264,7264,Entity,Richard Schiff
10866,10866,Entity,Mutiny on the Bounty
10186,10186,Entity,Silkeborg IF
13633,13633,Entity,artificial intelligence
5755,5755,Entity,VfB Stuttgart
6270,6270,Entity,House of Lords
8087,8087,Entity,New Hampshire
1977,1977,Entity,road running
8551,8551,Entity,Patty Loveless
525,525,Entity,Julia
11392,11392,Entity,Heidelberg
2136,2136,Entity,1. FC Kaiserslautern
8782,8782,Entity,French
12884,12884,Entity,America America
2697,2697,Entity,New Westminster
6312,6312,Entity,FC St. Pauli
7961,7961,Entity,Yarrow Shipbuilders
4329,4329,Entity,Milton Keynes Dons F.C.
14322,14322,Entity,New Bedford
1587,1587,Entity,N. T. Rama Rao
626,626,Entity,Venus Williams
7974,7974,Entity,Michael Jordan
12231,12231,Entity,34th Academy Awards
11957,11957,Entity,Tak Fujimoto
941,941,Entity,Niagara Falls
5823,5823,Entity,Gilles Deleuze
4134,4134,Entity,Ludhiana
3247,3247,Entity,ballet
9435,9435,Entity,social issue
3042,3042,Entity,University of Guelph
6589,6589,Entity,Word Records
4084,4084,Entity,University of Turin
6915,6915,Entity,Incheon United FC
13202,13202,Entity,Vertigo
2648,2648,Entity,Data East
1293,1293,Entity,Adaptation
14437,14437,Entity,Troy
9929,9929,Entity,video
2474,2474,Entity,Salman Khan
7112,7112,Entity,Brescia Calcio
13135,13135,Entity,Pinellas County
5152,5152,Entity,Louis Delluc Prize
13486,13486,Entity,Judi Dench
6227,6227,Entity,Lewis Carroll
11982,11982,Entity,Yoram Globus
4239,4239,Entity,MTV Video Music Award for Best Direction
2255,2255,Entity,Joe Pesci
2867,2867,Entity,MC Hammer
3377,3377,Entity,Mila Kunis
2162,2162,Entity,Jena Malone
2775,2775,Entity,Woking
3960,3960,Entity,South Somerset
4085,4085,Entity,Jim Brown
12357,12357,Entity,The Impossible
12823,12823,Entity,dietary fiber
12356,12356,Entity,61st Berlin International Film Festival
8244,8244,Entity,Intolerable Cruelty
11588,11588,Entity,Dan Aykroyd
6443,6443,Entity,American Dad!
3089,3089,Entity,The Neptunes
3020,3020,Entity,University of Illinois at Chicago
8783,8783,Entity,Gameloft
5838,5838,Entity,guitarist
2910,2910,Entity,Marc Anthony
3153,3153,Entity,Gallipoli
2974,2974,Entity,Barbara Walters
12955,12955,Entity,Ulster Unionist Party
12158,12158,Entity,Take Shelter
13768,13768,Entity,Greene County
5902,5902,Entity,Gary
10764,10764,Entity,David Crane
7343,7343,Entity,Adam McKay
9839,9839,Entity,baroque pop
10844,10844,Entity,1996 NCAA Men's Division I Basketball Tournament
9923,9923,Entity,Scottish Labour Party
1857,1857,Entity,Jenna Bush Hager
11683,11683,Entity,Downton Abbey
12111,12111,Entity,Barry White
5949,5949,Entity,Thomas Schlamme
2201,2201,Entity,Michael Nesmith
4161,4161,Entity,Denver
876,876,Entity,Illinois State University
11217,11217,Entity,"University of California, Irvine"
4878,4878,Entity,Gerry Conway
8820,8820,Entity,deathcore
4933,4933,Entity,Frank Herbert's Dune
1289,1289,Entity,Mosul
9764,9764,Entity,Taito Corporation
8873,8873,Entity,Kyle Chandler
2483,2483,Entity,Oasis
4924,4924,Entity,Sliver
5234,5234,Entity,head teacher
2879,2879,Entity,John C. McGinley
91,91,Entity,Bethesda Softworks
1358,1358,Entity,Batman
1553,1553,Entity,Amber Benson
10930,10930,Entity,Master of Arts
7837,7837,Entity,Milton Friedman
6742,6742,Entity,Valparaiso University
11636,11636,Entity,Jonathan Forte
13279,13279,Entity,William Pitt the Younger
3926,3926,Entity,Seabiscuit
2284,2284,Entity,Quezon City
2154,2154,Entity,Utah State University
473,473,Entity,Maximilian Schell
8940,8940,Entity,Robert Rodriguez
11784,11784,Entity,Eric Idle
8318,8318,Entity,National Party of Australia
10740,10740,Entity,Beaufort
12092,12092,Entity,Trieste
12237,12237,Entity,Nobuo Uematsu
9998,9998,Entity,Wehrmacht
8743,8743,Entity,Pamela Adlon
1541,1541,Entity,Buddy DeSylva
9693,9693,Entity,Tarzan
7834,7834,Entity,Michael Palin
13101,13101,Entity,Alexander the Great
565,565,Entity,Bournemouth
6602,6602,Entity,Getafe CF
11917,11917,Entity,Moscow
1929,1929,Entity,Sonny Rollins
2056,2056,Entity,Hanover
4486,4486,Entity,Lacey Chabert
8923,8923,Entity,Jason Sudeikis
3409,3409,Entity,University of Dundee
2968,2968,Entity,Kaizer Chiefs F.C.
10135,10135,Entity,Big Love
7566,7566,Entity,S.C. Bastia
81,81,Entity,Wallace Beery
476,476,Entity,Britney Spears
10563,10563,Entity,Frankie Faison
6317,6317,Entity,session musician
12689,12689,Entity,The Guns of Navarone
3383,3383,Entity,Boca Juniors
3884,3884,Entity,visual kei
8830,8830,Entity,Pembroke College
11382,11382,Entity,William Tecumseh Sherman
11928,11928,Entity,Keith Andrews
5895,5895,Entity,Jorge Garcia
1365,1365,Entity,Ahmedabad
6038,6038,Entity,Montserrat national football team
4586,4586,Entity,The Mission
10794,10794,Entity,Howl's Moving Castle
6352,6352,Entity,harp
8160,8160,Entity,pop rock
1544,1544,Entity,Gus Van Sant
6824,6824,Entity,Vincent Piazza
1395,1395,Entity,Grammy Award for Best Male Country Vocal Performance
4720,4720,Entity,House of Plantagenet
432,432,Entity,The Bronx
8577,8577,Entity,Maid in Manhattan
722,722,Entity,Peter Finch
6829,6829,Entity,John Updike
9586,9586,Entity,Togo
4100,4100,Entity,Italian
12924,12924,Entity,Atlantic Ocean
4928,4928,Entity,A Serious Man
9127,9127,Entity,socialism
873,873,Entity,Memento
2476,2476,Entity,Heart of Midlothian F.C.
13709,13709,Entity,Lehigh County
6825,6825,Entity,Monarcas Morelia
5300,5300,Entity,Brendan Coyle
13054,13054,Entity,Utah Jazz
646,646,Entity,Derek Jacobi
2809,2809,Entity,djembe
2769,2769,Entity,Xzibit
5412,5412,Entity,Weber State University
8798,8798,Entity,Saul Rubinek
1383,1383,Entity,pulmonary embolism
9062,9062,Entity,Anorthosis Famagusta FC
762,762,Entity,Kaunas
6185,6185,Entity,Tecmo
5685,5685,Entity,Freddy vs. Jason
12206,12206,Entity,Port of Spain
6202,6202,Entity,music of Ireland
9426,9426,Entity,Steven Dean Moore
7494,7494,Entity,Sparrow Records
3659,3659,Entity,Grammy Award for Best Country Collaboration with Vocals
3154,3154,Entity,Rani Mukherjee
156,156,Entity,Spider-Man
2894,2894,Entity,Nana Mizuki
9293,9293,Entity,The Parent Trap
13925,13925,Entity,Jefferson County
13638,13638,Entity,Whatcom County
10871,10871,Entity,Randy Thom
2848,2848,Entity,Robert Palmer
2631,2631,Entity,anthology
13693,13693,Entity,Lexington County
9635,9635,Entity,David Shire
7540,7540,Entity,Michael Giacchino
4610,4610,Entity,Gloria Stuart
11429,11429,Entity,How Green Was My Valley
2172,2172,Entity,Cape Verde
9857,9857,Entity,University of Texas at Austin
9320,9320,Entity,Heinz Eric Roemheld
10867,10867,Entity,Elizabeth I
4019,4019,Entity,Liechtenstein national football team
6471,6471,Entity,Hugh Hefner
9560,9560,Entity,Thomas Jefferson
13794,13794,Entity,Middlesex County
5052,5052,Entity,Enrico Fermi
620,620,Entity,Burundi
4761,4761,Entity,Jerry Belson
7111,7111,Entity,Karl Popper
4023,4023,Entity,Pony Canyon
12595,12595,Entity,Academy Award for Best Costume Design
2411,2411,Entity,Perth Airport
12916,12916,Entity,Java
2179,2179,Entity,Kikuko Inoue
4790,4790,Entity,The Happening
9280,9280,Entity,Los Angeles Rams
11320,11320,Entity,Nine Lives
13382,13382,Entity,Plumas County
10352,10352,Entity,Province of Rome
10746,10746,Entity,Knoxville
10351,10351,Entity,Todd Field
2299,2299,Entity,San Diego State University
12925,12925,Entity,Rust and Bone
9935,9935,Entity,Adolph Deutsch
7656,7656,Entity,Roger Deakins
7674,7674,Entity,music
2376,2376,Entity,Leander Paes
5308,5308,Entity,film noir
3637,3637,Entity,Bob Yari
2202,2202,Entity,Scott Baio
7306,7306,Entity,Kathmandu
7758,7758,Entity,The Departed
14286,14286,Entity,Cedar Rapids
8966,8966,Entity,Bolt
6528,6528,Entity,Atco Records
1078,1078,Entity,shipbuilding
861,861,Entity,Bavaria
13230,13230,Entity,Glendale
11909,11909,Entity,Palo Alto
11618,11618,Entity,string instrument
10286,10286,Entity,Capote
7198,7198,Entity,Sporting Kansas City
5667,5667,Entity,Panjab University
1443,1443,Entity,Charmed
9680,9680,Entity,The New York Times Company
8850,8850,Entity,Paul Auster
12131,12131,Entity,Jayma Mays
13877,13877,Entity,Edmonton
10842,10842,Entity,1994 NCAA Men's Division I Basketball Tournament
1696,1696,Entity,Vincent D'Onofrio
10288,10288,Entity,58th Academy Awards
5428,5428,Entity,Raoul Walsh
8603,8603,Entity,Bridget Jones's Diary
5678,5678,Entity,Love of Life
5491,5491,Entity,The Lost World: Jurassic Park
7206,7206,Entity,Louis C.K.
9183,9183,Entity,Schleswig-Holstein
5383,5383,Entity,The Young Victoria
9637,9637,Entity,Hal Pereira
8383,8383,Entity,Brenda Strong
9455,9455,Entity,Summer Wars
13500,13500,Entity,Varna
4248,4248,Entity,MTV Video Music Award for Best Dance Video
1981,1981,Entity,Charlie Chaplin
10383,10383,Entity,ski jumping
13783,13783,Entity,Bernalillo County
12436,12436,Entity,Chasing Amy
3791,3791,Entity,Foreigner
5129,5129,Entity,Fahrenheit 9/11
9685,9685,Entity,Get Low
5286,5286,Entity,Annie
14428,14428,Entity,activism
6661,6661,Entity,John Wells
9051,9051,Entity,Reno
5055,5055,Entity,center fielder
3897,3897,Entity,Curitiba
11712,11712,Entity,Jim Carter
5906,5906,Entity,Poland national football team
10134,10134,Entity,Feroz Khan
8664,8664,Entity,Psycho
13298,13298,Entity,Harvard Business School
6366,6366,Entity,house music
5280,5280,Entity,Green Zone
7903,7903,Entity,Maastricht
4365,4365,Entity,financial services
9982,9982,Entity,Grenoble Foot 38
7709,7709,Entity,Moscow
9769,9769,Entity,The Fall
13521,13521,Entity,Gila County
12579,12579,Entity,"Academy Award for Best Writing, Adapted Screenplay"
5231,5231,Entity,Dan O'Shannon
11808,11808,Entity,The Bridges of Madison County
8479,8479,Entity,Away We Go
4849,4849,Entity,political thriller
3556,3556,Entity,Kumasi
10216,10216,Entity,Bobby
10007,10007,Entity,Weezer
5924,5924,Entity,Master of Science
9545,9545,Entity,The Doors
4332,4332,Entity,Battlestar Galactica
1031,1031,Entity,Pulitzer Prize for General Non-Fiction
1312,1312,Entity,Mia Farrow
366,366,Entity,Dwayne Johnson
6812,6812,Entity,The Hurt Locker
168,168,Entity,The Moody Blues
297,297,Entity,Baz Luhrmann
7802,7802,Entity,Being Julia
4276,4276,Entity,Detroit Red Wings
1132,1132,Entity,City of London
7393,7393,Entity,Priority Records
12388,12388,Entity,Albert Jarrett
12379,12379,Entity,S.C. Olhanense
2105,2105,Entity,University of Bologna
8885,8885,Entity,Valentine's Day
13992,13992,Entity,Nicholas and Alexandra
10928,10928,Entity,Brian May
1731,1731,Entity,coming of age
7321,7321,Entity,World Golf Hall of Fame
2248,2248,Entity,Illeana Douglas
6144,6144,Entity,Ole Miss Rebels football
6151,6151,Entity,The X Factor
13919,13919,Entity,Cobb County
4169,4169,Entity,Master of Laws
10518,10518,Entity,Black Swan
4823,4823,Entity,St. Lawrence University
1373,1373,Entity,hip house
3771,3771,Entity,cryptoxanthin
6462,6462,Entity,Henrik Ibsen
13334,13334,Entity,Mira Nair
7498,7498,Entity,Cork City F.C.
1973,1973,Entity,Charlie's Angels: Full Throttle
